V1,MERCHANDISE,SPOSTMIN,DAYOFWEEK,DAYOFYEAR,WEEKOFYEAR,MONTHOFYEAR,HOLIDAYPX,HOLIDAYM,WDWEVENT,WDWRACE,WDWMAXTEMP,WDWMINTEMP,WDWMEANTEMP,MKEVENT,EPEVENT,HSEVENT,AKEVENT,INSESSION,INSESSION_ENROLLMENT,INSESSION_WDW,INSESSION_DLR,INSESSION_SQRT_WDW,INSESSION_SQRT_DLR,INSESSION_CALIFORNIA,INSESSION_DC,INSESSION_CENTRAL_FL,INSESSION_DRIVE1_FL,INSESSION_DRIVE2_FL,INSESSION_DRIVE_CA,INSESSION_FLORIDA,INSESSION_MARDI_GRAS,INSESSION_MIDWEST,INSESSION_NY_NJ,INSESSION_NY_NJ_PA,INSESSION_NEW_ENGLAND,INSESSION_NEW_JERSEY,INSESSION_NOTHWEST,INSESSION_PLANES,INSESSION_SOCAL,INSESSION_SOUTHWEST,MKEMHMORN,MKEMHMYEST,MKEMHMTOM,MKEMHEVE,MKHOURSEMH,MKHOURSEMHYEST,MKHOURSEMHTOM,MKEMHEYEST,MKEMHETOM,EPEMHMORN,EPEMHMYEST,EPEMHMTOM,EPEMHEVE,EPEMHEYEST,EPEMHETOM,EPHOURSEMH,EPHOURSEMHYEST,EPHOURSEMHTOM,HSEMHMORN,HSEMHMYEST,HSEMHMTOM,HSEMHEVE,HSEMHEYEST,HSEMHETOM,HSHOURSEMH,HSHOURSEMHYEST,HSHOURSEMHTOM,AKEMHMORN,AKEMHMYEST,AKEMHMTOM,AKEMHEVE,AKEMHEYEST,AKEMHETOM,AKHOURSEMH,AKHOURSEMHYEST,AKHOURSEMHTOM,MKHOURS,MKHOURSYEST,MKHOURSTOM,EPHOURS,EPHOURSYEST,EPHOURSTOM,HSHOURS,HSHOURSYEST,HSHOURSTOM,AKHOURS,AKHOURSYEST,AKHOURSTOM,MKDAYSBEFORENONEVENT,MKDAYSSINCENONEVENT,MKEVENTSTREAK,MKEVENTSTREAK_F,WDWMINTEMP_MEAN,WEATHER_WDWHIGH,WEATHER_WDWLOW,WEATHER_WDWPRECIP,CAPACITYLOST_MK,CAPACITYLOST_EP,CAPACITYLOST_HS,CAPACITYLOST_AK,CAPACITYLOSTWGT_MK,CAPACITYLOSTWGT_EP,CAPACITYLOSTWGT_HS,CAPACITYLOSTWGT_AK,EP09CAPACITY,HS20CAPACITY,MKPRDDAY,MKPRDNGT,MKFIREWK,EPFIREWK,HSPRDDAY,HSFIREWK,HSSHWNGT,HSFIREWKS,AKPRDDAY,AKSHWNGT,HOLIDAY 0,HOLIDAY 1,SEASON 1,SEASON 2,SEASON 3,SEASON 4,SEASON 5,SEASON 6,SEASON 7,SEASON 8,SEASON 9,SEASON 10,SEASON 11,SEASON 12,SEASON 13,SEASON 14,SEASON 15,SEASON 16,SEASON 17,WDW_TICKET_SEASON 1,WDW_TICKET_SEASON 2,WDW_TICKET_SEASON 3,WDWSEASON 1,WDWSEASON 2,WDWSEASON 3,WDWSEASON 4,WDWSEASON 5,WDWSEASON 6,WDWSEASON 7,WDWSEASON 8,WDWSEASON 9,WDWSEASON 10,WDWSEASON 11,WDWSEASON 12,WDWSEASON 13,WDWSEASON 14,WDWSEASON 15,WDWSEASON 16,WDWSEASON 17
3245,1386,-999,6,222,32,8,25,0,0,0,89.47,76.51,82.99,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,1,0,0,0,14,13,13,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12.5,12.5,12.5,0,0,1,1,1,1,15,15,16,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,1,1,0,0,75.622142857,92,75.9,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3246,1386,-999,6,222,32,8,25,0,0,0,89.47,76.51,82.99,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,1,0,0,0,14,13,13,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12.5,12.5,12.5,0,0,1,1,1,1,15,15,16,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,1,1,0,0,75.622142857,92,75.9,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3247,1386,-999,6,222,32,8,25,0,0,0,89.47,76.51,82.99,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,1,0,0,0,14,13,13,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12.5,12.5,12.5,0,0,1,1,1,1,15,15,16,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,1,1,0,0,75.622142857,92,75.9,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3248,1386,-999,6,222,32,8,25,0,0,0,89.47,76.51,82.99,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,1,0,0,0,14,13,13,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12.5,12.5,12.5,0,0,1,1,1,1,15,15,16,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,1,1,0,0,75.622142857,92,75.9,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3249,1386,-999,6,222,32,8,25,0,0,0,89.47,76.51,82.99,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,1,0,0,0,14,13,13,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12.5,12.5,12.5,0,0,1,1,1,1,15,15,16,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,1,1,0,0,75.622142857,92,75.9,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3250,1386,-999,6,222,32,8,25,0,0,0,89.47,76.51,82.99,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,1,0,0,0,14,13,13,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12.5,12.5,12.5,0,0,1,1,1,1,15,15,16,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,1,1,0,0,75.622142857,92,75.9,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3251,1386,60,6,222,32,8,25,0,0,0,89.47,76.51,82.99,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,1,0,0,0,14,13,13,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12.5,12.5,12.5,0,0,1,1,1,1,15,15,16,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,1,1,0,0,75.622142857,92,75.9,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3252,1386,50,6,222,32,8,25,0,0,0,89.47,76.51,82.99,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,1,0,0,0,14,13,13,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12.5,12.5,12.5,0,0,1,1,1,1,15,15,16,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,1,1,0,0,75.622142857,92,75.9,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3253,1386,50,6,222,32,8,25,0,0,0,89.47,76.51,82.99,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,1,0,0,0,14,13,13,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12.5,12.5,12.5,0,0,1,1,1,1,15,15,16,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,1,1,0,0,75.622142857,92,75.9,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3254,1386,55,6,222,32,8,25,0,0,0,89.47,76.51,82.99,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,1,0,0,0,14,13,13,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12.5,12.5,12.5,0,0,1,1,1,1,15,15,16,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,1,1,0,0,75.622142857,92,75.9,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3255,1386,45,6,222,32,8,25,0,0,0,89.47,76.51,82.99,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,1,0,0,0,14,13,13,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12.5,12.5,12.5,0,0,1,1,1,1,15,15,16,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,1,1,0,0,75.622142857,92,75.9,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3256,1386,45,6,222,32,8,25,0,0,0,89.47,76.51,82.99,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,1,0,0,0,14,13,13,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12.5,12.5,12.5,0,0,1,1,1,1,15,15,16,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,1,1,0,0,75.622142857,92,75.9,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3257,1386,45,6,222,32,8,25,0,0,0,89.47,76.51,82.99,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,1,0,0,0,14,13,13,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12.5,12.5,12.5,0,0,1,1,1,1,15,15,16,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,1,1,0,0,75.622142857,92,75.9,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3258,1386,5,6,222,32,8,25,0,0,0,89.47,76.51,82.99,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,1,0,0,0,14,13,13,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12.5,12.5,12.5,0,0,1,1,1,1,15,15,16,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,1,1,0,0,75.622142857,92,75.9,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3259,1386,10,6,222,32,8,25,0,0,0,89.47,76.51,82.99,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,1,0,0,0,14,13,13,0,0,0,1,0,0,0,0,12,13,12,0,0,0,0,0,0,12.5,12.5,12.5,0,0,1,1,1,1,15,15,16,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,1,1,0,0,75.622142857,92,75.9,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3260,1426,-999,7,223,32,8,24,0,0,0,90.72,75.74,83.23,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,0,1,0,0,13,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,0,0,1,1,1,16,15,15,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,2,1,0,0,75.484285714,92,75.8,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3261,1426,-999,7,223,32,8,24,0,0,0,90.72,75.74,83.23,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,0,1,0,0,13,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,0,0,1,1,1,16,15,15,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,2,1,0,0,75.484285714,92,75.8,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3262,1426,-999,7,223,32,8,24,0,0,0,90.72,75.74,83.23,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,0,1,0,0,13,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,0,0,1,1,1,16,15,15,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,2,1,0,0,75.484285714,92,75.8,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3263,1426,30,7,223,32,8,24,0,0,0,90.72,75.74,83.23,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,0,1,0,0,13,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,0,0,1,1,1,16,15,15,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,2,1,0,0,75.484285714,92,75.8,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3264,1426,55,7,223,32,8,24,0,0,0,90.72,75.74,83.23,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,0,1,0,0,13,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,0,0,1,1,1,16,15,15,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,2,1,0,0,75.484285714,92,75.8,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3265,1426,45,7,223,32,8,24,0,0,0,90.72,75.74,83.23,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,0,1,0,0,13,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,0,0,1,1,1,16,15,15,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,2,1,0,0,75.484285714,92,75.8,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3266,1426,45,7,223,32,8,24,0,0,0,90.72,75.74,83.23,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,0,1,0,0,13,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,0,0,1,1,1,16,15,15,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,2,1,0,0,75.484285714,92,75.8,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3267,1426,30,7,223,32,8,24,0,0,0,90.72,75.74,83.23,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,0,1,0,0,13,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,0,0,1,1,1,16,15,15,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,2,1,0,0,75.484285714,92,75.8,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3268,1426,35,7,223,32,8,24,0,0,0,90.72,75.74,83.23,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,0,1,0,0,13,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,0,0,1,1,1,16,15,15,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,2,1,0,0,75.484285714,92,75.8,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3269,1426,30,7,223,32,8,24,0,0,0,90.72,75.74,83.23,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,0,1,0,0,13,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,0,0,1,1,1,16,15,15,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,2,1,0,0,75.484285714,92,75.8,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3270,1426,45,7,223,32,8,24,0,0,0,90.72,75.74,83.23,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,0,1,0,0,13,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,0,0,1,1,1,16,15,15,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,2,1,0,0,75.484285714,92,75.8,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3271,1426,40,7,223,32,8,24,0,0,0,90.72,75.74,83.23,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,0,1,0,0,13,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,0,0,1,1,1,16,15,15,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,2,1,0,0,75.484285714,92,75.8,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3272,1426,25,7,223,32,8,24,0,0,0,90.72,75.74,83.23,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,0,1,0,0,13,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,0,0,1,1,1,16,15,15,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,2,1,0,0,75.484285714,92,75.8,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3273,1426,5,7,223,32,8,24,0,0,0,90.72,75.74,83.23,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,0,1,0,0,13,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,0,0,1,1,1,16,15,15,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,2,1,0,0,75.484285714,92,75.8,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3274,1426,5,7,223,32,8,24,0,0,0,90.72,75.74,83.23,0,0,0,0,37,23,30,15,28,20,18,1,60,50,44,25,33,14,6,0,0,0,0,0,10,0,32,0,1,0,0,13,14,13,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,12.5,12.5,13.5,1,0,0,1,1,1,16,15,15,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,2,1,0,0,75.484285714,92,75.8,0.24,11999,11599,0,0,1001901,999501,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3275,1248,-999,1,224,33,8,23,0,0,0,88.05,75.88,81.97,1,0,0,0,47,34,64,35,46,34,22,2,86,72,63,43,64,21,18,0,0,0,0,0,16,0,67,0,0,0,0,13,13,13,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13.5,12.5,12.5,0,1,1,1,1,1,15,16,16,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,1,1,1,1,75.536428571,91.9,75.8,0.23,11999,0,0,0,1001901,0,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3276,1248,-999,1,224,33,8,23,0,0,0,88.05,75.88,81.97,1,0,0,0,47,34,64,35,46,34,22,2,86,72,63,43,64,21,18,0,0,0,0,0,16,0,67,0,0,0,0,13,13,13,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13.5,12.5,12.5,0,1,1,1,1,1,15,16,16,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,1,1,1,1,75.536428571,91.9,75.8,0.23,11999,0,0,0,1001901,0,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3277,1248,-999,1,224,33,8,23,0,0,0,88.05,75.88,81.97,1,0,0,0,47,34,64,35,46,34,22,2,86,72,63,43,64,21,18,0,0,0,0,0,16,0,67,0,0,0,0,13,13,13,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13.5,12.5,12.5,0,1,1,1,1,1,15,16,16,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,1,1,1,1,75.536428571,91.9,75.8,0.23,11999,0,0,0,1001901,0,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3278,1248,45,1,224,33,8,23,0,0,0,88.05,75.88,81.97,1,0,0,0,47,34,64,35,46,34,22,2,86,72,63,43,64,21,18,0,0,0,0,0,16,0,67,0,0,0,0,13,13,13,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13.5,12.5,12.5,0,1,1,1,1,1,15,16,16,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,1,1,1,1,75.536428571,91.9,75.8,0.23,11999,0,0,0,1001901,0,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3279,1248,40,1,224,33,8,23,0,0,0,88.05,75.88,81.97,1,0,0,0,47,34,64,35,46,34,22,2,86,72,63,43,64,21,18,0,0,0,0,0,16,0,67,0,0,0,0,13,13,13,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,13.5,12.5,12.5,0,1,1,1,1,1,15,16,16,13,13,13,12,12,12,12.5,12.5,12.5,13,13,13,1,1,1,1,75.536428571,91.9,75.8,0.23,11999,0,0,0,1001901,0,0,0,2400,1500,1,0,1,1,0,1,1,1,0,2,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
