"","X","SPOSTMIN","DAYOFWEEK","WEEKOFYEAR","MONTHOFYEAR","HOLIDAYPX","HOLIDAYM","WDWEVENT","WDWRACE","WDWMAXTEMP","WDWMINTEMP","WDWMEANTEMP","EPEVENT","AKEVENT","INSESSION_ENROLLMENT","INSESSION_WDW","INSESSION_DLR","INSESSION_SQRT_WDW","INSESSION_SQRT_DLR","INSESSION_CALIFORNIA","INSESSION_DC","INSESSION_CENTRAL_FL","INSESSION_DRIVE1_FL","INSESSION_DRIVE2_FL","INSESSION_DRIVE_CA","INSESSION_FLORIDA","INSESSION_MARDI_GRAS","INSESSION_MIDWEST","INSESSION_NY_NJ","INSESSION_NY_NJ_PA","INSESSION_NEW_ENGLAND","INSESSION_NEW_JERSEY","INSESSION_NOTHWEST","INSESSION_PLANES","INSESSION_SOCAL","INSESSION_SOUTHWEST","MKEMHMORN","MKEMHMYEST","MKEMHMTOM","MKEMHEVE","MKHOURSEMH","MKHOURSEMHYEST","MKHOURSEMHTOM","MKEMHEYEST","MKEMHETOM","EPEMHMORN","EPEMHMYEST","EPEMHMTOM","EPEMHEVE","EPEMHEYEST","EPEMHETOM","EPHOURSEMH","EPHOURSEMHYEST","EPHOURSEMHTOM","HSEMHMORN","HSEMHMYEST","HSEMHMTOM","HSEMHEVE","HSEMHEYEST","HSEMHETOM","HSHOURSEMH","HSHOURSEMHYEST","HSHOURSEMHTOM","AKEMHMORN","AKEMHMYEST","AKEMHMTOM","AKEMHEVE","AKEMHEYEST","AKEMHETOM","AKHOURSEMH","AKHOURSEMHYEST","AKHOURSEMHTOM","MKHOURS","MKHOURSYEST","MKHOURSTOM","EPHOURS","EPHOURSYEST","EPHOURSTOM","HSHOURS","HSHOURSYEST","HSHOURSTOM","AKHOURS","AKHOURSYEST","AKHOURSTOM","MKDAYSBEFORENONEVENT","MKDAYSSINCENONEVENT","MKEVENTSTREAK","MKEVENTSTREAK_F","WDWMINTEMP_MEAN","WEATHER_WDWHIGH","WEATHER_WDWLOW","WEATHER_WDWPRECIP","CAPACITYLOST_MK","CAPACITYLOST_EP","CAPACITYLOST_HS","CAPACITYLOST_AK","CAPACITYLOSTWGT_MK","CAPACITYLOSTWGT_EP","CAPACITYLOSTWGT_HS","CAPACITYLOSTWGT_AK","EP09CAPACITY","HS20CAPACITY","MKPRDDAY","MKPRDNGT","MKFIREWK","EPFIREWK","HSPRDDAY","HSPRDDT1","HSPRDDN","HSFIREWK","HSSHWNGT","HSFIREWKS","AKPRDDAY","AKPRDDT2","AKFIREN","AKSHWNGT","HOLIDAY 0","HOLIDAY 1","SEASON 1","SEASON 3","SEASON 5","SEASON 7","SEASON 9","SEASON 10","SEASON 11","SEASON 12","SEASON 13","SEASON 14","SEASON 15","SEASON 16","SEASON 17","WDW_TICKET_SEASON 1","WDW_TICKET_SEASON 2","WDW_TICKET_SEASON 3","WDWSEASON 1","WDWSEASON 2","WDWSEASON 3","WDWSEASON 4","WDWSEASON 5","WDWSEASON 6","WDWSEASON 7","WDWSEASON 8","WDWSEASON 9","WDWSEASON 10","WDWSEASON 11","WDWSEASON 12","WDWSEASON 13","WDWSEASON 14","WDWSEASON 15","WDWSEASON 16","WDWSEASON 17"
"4474",4474,45,5,43,10,6,0,0,0,72.57,52.49,62.53,1,0,99,100,98,99,98,98,100,100,100,100,99,100,100,100,100,100,100,100,100,93,0,99,0,0,1,0,10,16,12,1,0,1,0,0,0,0,0,13,12,13,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,11.5,11.5,11.5,10,14,11,12,12,13,11,11,11,11.5,11.5,11.5,2,1,1,2,62.792857143,82.2,64.8,0.07,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4475",4475,55,5,43,10,6,0,0,0,72.57,52.49,62.53,1,0,99,100,98,99,98,98,100,100,100,100,99,100,100,100,100,100,100,100,100,93,0,99,0,0,1,0,10,16,12,1,0,1,0,0,0,0,0,13,12,13,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,11.5,11.5,11.5,10,14,11,12,12,13,11,11,11,11.5,11.5,11.5,2,1,1,2,62.792857143,82.2,64.8,0.07,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4476",4476,35,5,43,10,6,0,0,0,72.57,52.49,62.53,1,0,99,100,98,99,98,98,100,100,100,100,99,100,100,100,100,100,100,100,100,93,0,99,0,0,1,0,10,16,12,1,0,1,0,0,0,0,0,13,12,13,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,11.5,11.5,11.5,10,14,11,12,12,13,11,11,11,11.5,11.5,11.5,2,1,1,2,62.792857143,82.2,64.8,0.07,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4477",4477,45,5,43,10,6,0,0,0,72.57,52.49,62.53,1,0,99,100,98,99,98,98,100,100,100,100,99,100,100,100,100,100,100,100,100,93,0,99,0,0,1,0,10,16,12,1,0,1,0,0,0,0,0,13,12,13,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,11.5,11.5,11.5,10,14,11,12,12,13,11,11,11,11.5,11.5,11.5,2,1,1,2,62.792857143,82.2,64.8,0.07,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4478",4478,50,5,43,10,6,0,0,0,72.57,52.49,62.53,1,0,99,100,98,99,98,98,100,100,100,100,99,100,100,100,100,100,100,100,100,93,0,99,0,0,1,0,10,16,12,1,0,1,0,0,0,0,0,13,12,13,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,11.5,11.5,11.5,10,14,11,12,12,13,11,11,11,11.5,11.5,11.5,2,1,1,2,62.792857143,82.2,64.8,0.07,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4479",4479,15,5,43,10,6,0,0,0,72.57,52.49,62.53,1,0,99,100,98,99,98,98,100,100,100,100,99,100,100,100,100,100,100,100,100,93,0,99,0,0,1,0,10,16,12,1,0,1,0,0,0,0,0,13,12,13,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,11.5,11.5,11.5,10,14,11,12,12,13,11,11,11,11.5,11.5,11.5,2,1,1,2,62.792857143,82.2,64.8,0.07,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4480",4480,25,5,43,10,6,0,0,0,72.57,52.49,62.53,1,0,99,100,98,99,98,98,100,100,100,100,99,100,100,100,100,100,100,100,100,93,0,99,0,0,1,0,10,16,12,1,0,1,0,0,0,0,0,13,12,13,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,11.5,11.5,11.5,10,14,11,12,12,13,11,11,11,11.5,11.5,11.5,2,1,1,2,62.792857143,82.2,64.8,0.07,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4481",4481,10,5,43,10,6,0,0,0,72.57,52.49,62.53,1,0,99,100,98,99,98,98,100,100,100,100,99,100,100,100,100,100,100,100,100,93,0,99,0,0,1,0,10,16,12,1,0,1,0,0,0,0,0,13,12,13,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,11.5,11.5,11.5,10,14,11,12,12,13,11,11,11,11.5,11.5,11.5,2,1,1,2,62.792857143,82.2,64.8,0.07,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4482",4482,5,5,43,10,6,0,0,0,72.57,52.49,62.53,1,0,99,100,98,99,98,98,100,100,100,100,99,100,100,100,100,100,100,100,100,93,0,99,0,0,1,0,10,16,12,1,0,1,0,0,0,0,0,13,12,13,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,11.5,11.5,11.5,10,14,11,12,12,13,11,11,11,11.5,11.5,11.5,2,1,1,2,62.792857143,82.2,64.8,0.07,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4483",4483,15,5,43,10,6,0,0,0,72.57,52.49,62.53,1,0,99,100,98,99,98,98,100,100,100,100,99,100,100,100,100,100,100,100,100,93,0,99,0,0,1,0,10,16,12,1,0,1,0,0,0,0,0,13,12,13,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,11.5,11.5,11.5,10,14,11,12,12,13,11,11,11,11.5,11.5,11.5,2,1,1,2,62.792857143,82.2,64.8,0.07,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4484",4484,15,5,43,10,6,0,0,0,72.57,52.49,62.53,1,0,99,100,98,99,98,98,100,100,100,100,99,100,100,100,100,100,100,100,100,93,0,99,0,0,1,0,10,16,12,1,0,1,0,0,0,0,0,13,12,13,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,11.5,11.5,11.5,10,14,11,12,12,13,11,11,11,11.5,11.5,11.5,2,1,1,2,62.792857143,82.2,64.8,0.07,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4485",4485,15,5,43,10,6,0,0,0,72.57,52.49,62.53,1,0,99,100,98,99,98,98,100,100,100,100,99,100,100,100,100,100,100,100,100,93,0,99,0,0,1,0,10,16,12,1,0,1,0,0,0,0,0,13,12,13,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,11.5,11.5,11.5,10,14,11,12,12,13,11,11,11,11.5,11.5,11.5,2,1,1,2,62.792857143,82.2,64.8,0.07,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4486",4486,5,5,43,10,6,0,0,0,72.57,52.49,62.53,1,0,99,100,98,99,98,98,100,100,100,100,99,100,100,100,100,100,100,100,100,93,0,99,0,0,1,0,10,16,12,1,0,1,0,0,0,0,0,13,12,13,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,11.5,11.5,11.5,10,14,11,12,12,13,11,11,11,11.5,11.5,11.5,2,1,1,2,62.792857143,82.2,64.8,0.07,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4487",4487,-999,6,43,10,0,0,0,0,78.28,55.27,66.78,1,0,89,71,95,84,90,98,94,79,77,82,80,71,96,97,100,100,100,100,78,93,0,59,1,0,0,0,12,10,16,0,0,0,1,0,0,0,0,13,13,13,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11.5,11.5,12.5,11,10,16,13,12,13,11,11,11,11.5,11.5,11.5,1,2,2,1,63.751428571,81.9,64.5,0.08,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4488",4488,-999,6,43,10,0,0,0,0,78.28,55.27,66.78,1,0,89,71,95,84,90,98,94,79,77,82,80,71,96,97,100,100,100,100,78,93,0,59,1,0,0,0,12,10,16,0,0,0,1,0,0,0,0,13,13,13,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11.5,11.5,12.5,11,10,16,13,12,13,11,11,11,11.5,11.5,11.5,1,2,2,1,63.751428571,81.9,64.5,0.08,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4489",4489,-999,6,43,10,0,0,0,0,78.28,55.27,66.78,1,0,89,71,95,84,90,98,94,79,77,82,80,71,96,97,100,100,100,100,78,93,0,59,1,0,0,0,12,10,16,0,0,0,1,0,0,0,0,13,13,13,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11.5,11.5,12.5,11,10,16,13,12,13,11,11,11,11.5,11.5,11.5,1,2,2,1,63.751428571,81.9,64.5,0.08,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4490",4490,10,6,43,10,0,0,0,0,78.28,55.27,66.78,1,0,89,71,95,84,90,98,94,79,77,82,80,71,96,97,100,100,100,100,78,93,0,59,1,0,0,0,12,10,16,0,0,0,1,0,0,0,0,13,13,13,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11.5,11.5,12.5,11,10,16,13,12,13,11,11,11,11.5,11.5,11.5,1,2,2,1,63.751428571,81.9,64.5,0.08,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4491",4491,40,6,43,10,0,0,0,0,78.28,55.27,66.78,1,0,89,71,95,84,90,98,94,79,77,82,80,71,96,97,100,100,100,100,78,93,0,59,1,0,0,0,12,10,16,0,0,0,1,0,0,0,0,13,13,13,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11.5,11.5,12.5,11,10,16,13,12,13,11,11,11,11.5,11.5,11.5,1,2,2,1,63.751428571,81.9,64.5,0.08,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4492",4492,45,6,43,10,0,0,0,0,78.28,55.27,66.78,1,0,89,71,95,84,90,98,94,79,77,82,80,71,96,97,100,100,100,100,78,93,0,59,1,0,0,0,12,10,16,0,0,0,1,0,0,0,0,13,13,13,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11.5,11.5,12.5,11,10,16,13,12,13,11,11,11,11.5,11.5,11.5,1,2,2,1,63.751428571,81.9,64.5,0.08,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4493",4493,40,6,43,10,0,0,0,0,78.28,55.27,66.78,1,0,89,71,95,84,90,98,94,79,77,82,80,71,96,97,100,100,100,100,78,93,0,59,1,0,0,0,12,10,16,0,0,0,1,0,0,0,0,13,13,13,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11.5,11.5,12.5,11,10,16,13,12,13,11,11,11,11.5,11.5,11.5,1,2,2,1,63.751428571,81.9,64.5,0.08,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4494",4494,30,6,43,10,0,0,0,0,78.28,55.27,66.78,1,0,89,71,95,84,90,98,94,79,77,82,80,71,96,97,100,100,100,100,78,93,0,59,1,0,0,0,12,10,16,0,0,0,1,0,0,0,0,13,13,13,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11.5,11.5,12.5,11,10,16,13,12,13,11,11,11,11.5,11.5,11.5,1,2,2,1,63.751428571,81.9,64.5,0.08,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4495",4495,40,6,43,10,0,0,0,0,78.28,55.27,66.78,1,0,89,71,95,84,90,98,94,79,77,82,80,71,96,97,100,100,100,100,78,93,0,59,1,0,0,0,12,10,16,0,0,0,1,0,0,0,0,13,13,13,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11.5,11.5,12.5,11,10,16,13,12,13,11,11,11,11.5,11.5,11.5,1,2,2,1,63.751428571,81.9,64.5,0.08,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4496",4496,30,6,43,10,0,0,0,0,78.28,55.27,66.78,1,0,89,71,95,84,90,98,94,79,77,82,80,71,96,97,100,100,100,100,78,93,0,59,1,0,0,0,12,10,16,0,0,0,1,0,0,0,0,13,13,13,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11.5,11.5,12.5,11,10,16,13,12,13,11,11,11,11.5,11.5,11.5,1,2,2,1,63.751428571,81.9,64.5,0.08,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4497",4497,40,6,43,10,0,0,0,0,78.28,55.27,66.78,1,0,89,71,95,84,90,98,94,79,77,82,80,71,96,97,100,100,100,100,78,93,0,59,1,0,0,0,12,10,16,0,0,0,1,0,0,0,0,13,13,13,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11.5,11.5,12.5,11,10,16,13,12,13,11,11,11,11.5,11.5,11.5,1,2,2,1,63.751428571,81.9,64.5,0.08,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4498",4498,30,6,43,10,0,0,0,0,78.28,55.27,66.78,1,0,89,71,95,84,90,98,94,79,77,82,80,71,96,97,100,100,100,100,78,93,0,59,1,0,0,0,12,10,16,0,0,0,1,0,0,0,0,13,13,13,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11.5,11.5,12.5,11,10,16,13,12,13,11,11,11,11.5,11.5,11.5,1,2,2,1,63.751428571,81.9,64.5,0.08,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4499",4499,30,6,43,10,0,0,0,0,78.28,55.27,66.78,1,0,89,71,95,84,90,98,94,79,77,82,80,71,96,97,100,100,100,100,78,93,0,59,1,0,0,0,12,10,16,0,0,0,1,0,0,0,0,13,13,13,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11.5,11.5,12.5,11,10,16,13,12,13,11,11,11,11.5,11.5,11.5,1,2,2,1,63.751428571,81.9,64.5,0.08,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4500",4500,15,6,43,10,0,0,0,0,78.28,55.27,66.78,1,0,89,71,95,84,90,98,94,79,77,82,80,71,96,97,100,100,100,100,78,93,0,59,1,0,0,0,12,10,16,0,0,0,1,0,0,0,0,13,13,13,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11.5,11.5,12.5,11,10,16,13,12,13,11,11,11,11.5,11.5,11.5,1,2,2,1,63.751428571,81.9,64.5,0.08,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4501",4501,10,6,43,10,0,0,0,0,78.28,55.27,66.78,1,0,89,71,95,84,90,98,94,79,77,82,80,71,96,97,100,100,100,100,78,93,0,59,1,0,0,0,12,10,16,0,0,0,1,0,0,0,0,13,13,13,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11.5,11.5,12.5,11,10,16,13,12,13,11,11,11,11.5,11.5,11.5,1,2,2,1,63.751428571,81.9,64.5,0.08,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4502",4502,25,6,43,10,0,0,0,0,78.28,55.27,66.78,1,0,89,71,95,84,90,98,94,79,77,82,80,71,96,97,100,100,100,100,78,93,0,59,1,0,0,0,12,10,16,0,0,0,1,0,0,0,0,13,13,13,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11.5,11.5,12.5,11,10,16,13,12,13,11,11,11,11.5,11.5,11.5,1,2,2,1,63.751428571,81.9,64.5,0.08,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4503",4503,20,6,43,10,0,0,0,0,78.28,55.27,66.78,1,0,89,71,95,84,90,98,94,79,77,82,80,71,96,97,100,100,100,100,78,93,0,59,1,0,0,0,12,10,16,0,0,0,1,0,0,0,0,13,13,13,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11.5,11.5,12.5,11,10,16,13,12,13,11,11,11,11.5,11.5,11.5,1,2,2,1,63.751428571,81.9,64.5,0.08,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4504",4504,20,6,43,10,0,0,0,0,78.28,55.27,66.78,1,0,89,71,95,84,90,98,94,79,77,82,80,71,96,97,100,100,100,100,78,93,0,59,1,0,0,0,12,10,16,0,0,0,1,0,0,0,0,13,13,13,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11.5,11.5,12.5,11,10,16,13,12,13,11,11,11,11.5,11.5,11.5,1,2,2,1,63.751428571,81.9,64.5,0.08,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4505",4505,-999,6,43,10,0,0,0,0,78.28,55.27,66.78,1,0,89,71,95,84,90,98,94,79,77,82,80,71,96,97,100,100,100,100,78,93,0,59,1,0,0,0,12,10,16,0,0,0,1,0,0,0,0,13,13,13,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11.5,11.5,12.5,11,10,16,13,12,13,11,11,11,11.5,11.5,11.5,1,2,2,1,63.751428571,81.9,64.5,0.08,14199,0,0,0,1014501,0,0,0,2400,1500,1,2,1,1,0,NA,NA,1,1,1,0,NA,NA,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4506",4506,-999,7,43,10,4,0,0,0,79.24,60.34,69.79,1,0,89,71,95,84,90,98,94,79,77,82,80,71,96,97,100,100,100,100,78,93,0,59,0,1,0,0,16,12,11,0,0,0,0,0,0,0,1,13,13,14,0,0,0,0,0,0,11,11,11,1,0,0,0,0,0,12.5,11.5,11,16,11,11,13,13,12,11,11,11,11.5,11.5,11,2,3,0,0,63.135,81.7,64.1,0.08,14199,0,0,0,1014501,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4507",4507,10,7,43,10,4,0,0,0,79.24,60.34,69.79,1,0,89,71,95,84,90,98,94,79,77,82,80,71,96,97,100,100,100,100,78,93,0,59,0,1,0,0,16,12,11,0,0,0,0,0,0,0,1,13,13,14,0,0,0,0,0,0,11,11,11,1,0,0,0,0,0,12.5,11.5,11,16,11,11,13,13,12,11,11,11,11.5,11.5,11,2,3,0,0,63.135,81.7,64.1,0.08,14199,0,0,0,1014501,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4508",4508,15,7,43,10,4,0,0,0,79.24,60.34,69.79,1,0,89,71,95,84,90,98,94,79,77,82,80,71,96,97,100,100,100,100,78,93,0,59,0,1,0,0,16,12,11,0,0,0,0,0,0,0,1,13,13,14,0,0,0,0,0,0,11,11,11,1,0,0,0,0,0,12.5,11.5,11,16,11,11,13,13,12,11,11,11,11.5,11.5,11,2,3,0,0,63.135,81.7,64.1,0.08,14199,0,0,0,1014501,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4509",4509,30,7,43,10,4,0,0,0,79.24,60.34,69.79,1,0,89,71,95,84,90,98,94,79,77,82,80,71,96,97,100,100,100,100,78,93,0,59,0,1,0,0,16,12,11,0,0,0,0,0,0,0,1,13,13,14,0,0,0,0,0,0,11,11,11,1,0,0,0,0,0,12.5,11.5,11,16,11,11,13,13,12,11,11,11,11.5,11.5,11,2,3,0,0,63.135,81.7,64.1,0.08,14199,0,0,0,1014501,0,0,0,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
